时间,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,KDJ_K,KDJ_D,KDJ_J,WILLIAMS_R14,CCI20,STOCH_RSI,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT
2024-04-09,8677.2,8547.0,8481.5,8492.3,8533.303215750393,123.14285714285714,57.81893004115227,55.568865166569594,16.695814052574946,38.87305111399465,8771.756873530258,8191.2431264697425,8481.5,580.513747060515,68.88771762794201,67.29295695074235,72.07723898234133,-37.37373737373738,80.42304508312696,63.704440047126,50644.8,-605477,79190.8,737.0,0.9271839774557256
2024-04-10,8707.2,8579.0,8499.6,8494.3,8547.083861869403,122.42857142857143,56.1965811965812,59.682281089913886,25.293107460042734,34.38917362987115,8791.545488783499,8207.654511216502,8499.6,583.8909775669963,64.60794078421941,66.39795156190138,61.02791922885547,-36.7003367003367,65.12101311273638,58.9405279630204,49813.0,-565481,77734.6,1132.0,1.4110314739794294
2024-04-11,8706.0,8604.0,8514.7,8498.533333333333,8554.409208358033,120.14285714285714,59.10112359550562,57.91721059008523,31.817928086051236,26.099282504033997,8799.11119231805,8230.28880768195,8514.7,568.8223846360997,58.12572396367315,63.64054236249197,47.09608716603552,-45.79124579124579,45.080850416694865,67.46951029584994,50295.2,-624668,76047.15,-4145.0,-5.094828963703179
2024-04-12,8664.0,8621.8,8528.9,8504.1,8559.513093276315,115.57142857142857,67.95865633074935,54.597942129079456,36.37393089465688,18.224011234422576,8801.328377840155,8256.471622159845,8528.9,544.85675568031,51.74483292493464,59.675305883306194,35.88388700819152,-48.97959183673469,30.350418212011164,92.85264597563126,50711.1,-674565,74410.2,-1048.0,-1.3573019737864622
2024-04-15,8653.6,8642.4,8540.2,8510.2,8571.36898915476,119.14285714285714,70.33492822966507,57.4378549630037,40.586715708326246,16.851139254677456,8818.921592840918,8261.478407159084,8540.2,557.4431856818337,52.730173516907996,57.36026176117346,43.469997028377065,-38.68613138686131,45.694937860121065,100.0,49957.0,-609395,73389.8,989.0,1.2985137335223884
2024-04-16,8674.0,8675.6,8553.0,8517.9,8590.857656854307,126.0,72.86652078774617,66.34732678487308,45.738837923635614,20.60848886123746,8850.683689421101,8255.316310578899,8553.0,595.367378842202,58.33449808064594,57.68500720099762,59.633479839942595,-22.727272727272727,71.79206021617628,100.00000000000001,51259.1,-499654,73170.55,5319.0,6.89409355436601
2024-04-17,8690.8,8699.0,8565.0,8524.533333333333,8607.156927630087,125.0,71.2719298245614,71.45477819192638,50.88202597729377,20.572752214632608,8876.452961726827,8253.547038273173,8565.0,622.9059234536544,58.52156722758809,57.96386054319444,59.636980596375395,-27.016129032258064,65.45771772650824,91.51994681784281,51548.1,-557319,73173.65,-897.0,-1.087641866330391
2024-04-18,8689.2,8697.6,8567.7,8528.8,8607.99912499865,130.14285714285714,59.2814371257485,62.99531957133149,53.30468469610132,9.690634875230174,8879.978620533167,8255.421379466834,8567.7,624.5572410663335,44.49056862791588,53.472763238101585,26.52617940754446,-56.45161290322581,25.851995827050203,18.50550154844155,53412.4,-642312,72927.65,-7612.0,-9.3312902237205
2024-04-19,8692.0,8678.0,8575.7,8531.833333333334,8609.332541665446,135.57142857142858,57.5,56.12827569968249,53.869402896817554,2.2588728028649356,8884.758400204291,8266.64159979571,8575.7,618.1168004085812,37.490356713912604,48.14529439670525,16.180481348327305,-58.05084745762712,17.853670341692197,7.818977365158598,56231.45,-545078,72567.0,-2761.0,-3.7329475548585123
2024-04-22,8681.2,8667.4,8590.7,8535.2,8611.300871030642,134.14285714285714,59.95717344753747,50.74665129084315,53.24485257562268,-2.498201284779533,8877.895587123397,8303.504412876604,8590.7,574.3911742467935,33.718403357373504,43.336330716928,14.482548638264504,-56.837606837606835,9.897623282842169,22.559123447270185,54833.4,-499389,72708.5,5769.0,8.10230049717704
2024-04-23,8642.0,8658.0,8602.5,8536.966666666667,8608.31983569439,130.14285714285714,52.88888888888889,41.96336548573345,50.98855515764484,-9.025189671911392,8865.380801485142,8339.619198514858,8602.5,525.761602970284,25.610926623036477,37.42786268563083,1.9770544978477744,-80.20304568527919,-2.8124371616465114,0.0,55170.8,-541041,72785.3,-923.0,-1.1991529277260216
2024-04-24,8605.2,8648.0,8613.5,8537.166666666666,8605.432232294925,126.85714285714286,46.75,34.444114607247684,47.67966704756541,-13.235552440317726,8850.434367994261,8376.565632005739,8613.5,473.86873598852253,22.07395108202432,32.309892151095326,1.6020689438823013,-86.88524590163935,-17.436843939858893,0.0,54762.75,-584577,73052.6,1845.0,2.4260993057016567
2024-04-25,8578.0,8633.6,8618.8,8535.3,8593.486305409693,118.28571428571429,26.19718309859155,20.342774293822004,42.21228849681673,-21.86951420299473,8837.193753525475,8400.406246474524,8618.8,436.7875070509508,17.52124791606902,27.380344072753225,-2.19694439729939,-91.58415841584159,-53.71798390502242,0.0,56125.9,-656048,73851.55,6638.0,8.521946773137511
2024-04-26,8556.4,8624.2,8623.0,8532.833333333334,8585.91618108496,113.85714285714286,33.23262839879155,11.775139868273982,36.12485877110819,-24.349718902834205,8828.98415881861,8417.01584118139,8623.0,411.96831763722,17.291393000151622,24.017360381886025,3.839458236682816,-83.16831683168317,-59.984646299678786,15.075091373827117,56080.85,-615075,74795.75,-524.0,-0.6198909275886955
2024-04-29,8527.2,8604.2,8623.3,8528.733333333334,8576.209878124488,109.57142857142857,34.920634920634924,2.5352537528924586,29.406937767465045,-26.871684014572587,8828.410599176972,8418.189400823027,8623.3,410.2211983539455,14.93261325458137,20.989111339451142,2.8196170848418234,-90.5940594059406,-61.474925779688554,18.692041185899658,56473.15,-658212,75866.75,413.0,0.49162569785852206
2024-04-30,8504.8,8573.4,8624.5,8526.366666666667,8565.904175445965,110.28571428571429,33.64485981308411,-6.009218317594787,22.323706550453082,-28.33292486804787,8825.432038785571,8423.567961214429,8624.5,401.86407757114284,12.275750608539479,18.08465776248059,0.657936300657255,-94.55445544554455,-72.43517828789211,15.958393847580373,56500.0,-691900,77088.85,-1404.0,-1.6631130063965882
2024-05-06,8461.2,8533.2,8616.1,8521.2,8546.29425397492,113.42857142857143,31.034482758620683,-21.250508762363097,13.608863487889845,-34.859372250252946,8845.979510773977,8386.220489226023,8616.1,459.75902154795403,10.329048260478466,15.499454595146549,-0.011764408857700914,-94.96124031007751,-113.91390418901652,10.365048872663262,56710.4,-731127,78942.75,9589.0,11.550785390768038
2024-05-07,8446.4,8512.2,8604.9,8516.966666666667,8532.9328964535,110.42857142857143,36.088154269972456,-29.28000402521684,5.031089985268508,-34.31109401048535,8853.030610767792,8356.769389232208,8604.9,496.2612215355839,14.24799536383636,15.082301518043153,12.579383055422774,-86.04651162790698,-88.36169568969652,21.19372517617589,56481.95,-694599,80901.25,3783.0,4.085092597591933
2024-05-08,8412.8,8484.6,8581.3,8511.833333333334,8515.129763457928,107.28571428571429,26.19718309859155,-40.023568643973704,-3.979841740579934,-36.04372690339377,8833.836688319465,8328.763311680534,8581.3,505.0733766389312,10.780714857942188,13.648439298009498,5.045265977807571,-97.67441860465117,-88.99033181280862,0.0,55026.55,-736663,82024.9,7420.0,7.698053699630658
2024-05-09,8385.2,8456.2,8561.8,8507.633333333333,8499.022166938124,101.0,15.21035598705501,-47.98478230660476,-12.7808298537849,-35.203952452819856,8824.081166930277,8299.518833069722,8561.8,524.5623338605546,11.713892209821541,13.003590268613513,9.134496092237601,-91.47286821705427,-85.48369678970425,0.0,55294.1,-736663,83284.7,876.0,0.8438655980271159
2024-05-10,8364.0,8434.4,8546.2,8505.966666666667,8485.972436753542,105.0,17.74193548387096,-52.39901201599605,-20.70446628622713,-31.69454572976892,8817.34695957027,8275.053040429731,8546.2,542.2939191405385,19.727324787925717,15.244835108384247,28.692304147008656,-75.75757575757575,-82.34687236549887,5.657563242462284,56744.6,-649773,85025.4,10355.0,9.891673990294603
2024-05-13,8354.4,8407.8,8527.9,8504.3,8469.403633253205,99.28571428571429,20.992366412213727,-59.24891834653317,-28.41335669828834,-30.835561648244834,8810.744126684625,8245.055873315374,8527.9,565.6882533692515,21.12700998131653,17.20556006602834,28.969909811892904,-84.52380952380952,-72.56216240073553,12.921612649357733,58566.6,-726209,86696.3,-264.0,-0.22948739123254125
2024-05-14,8333.6,8390.0,8511.8,8502.6,8453.460430086234,91.85714285714286,19.69696969696969,-64.73817352463084,-35.67832006355684,-29.059853461074,8807.956146581295,8215.643853418704,8511.8,592.3122931625912,21.037638556051512,18.48291956270273,26.147076542749076,-84.03755868544602,-67.38914472489724,10.026665502808036,58748.3,-789030,88682.9,2169.0,1.8897843607057263
2024-05-15,8333.2,8373.0,8498.6,8500.766666666666,8443.035627220877,92.71428571428571,24.555160142348754,-64.95068771231672,-41.53279359330882,-23.417894119007904,8800.186262426185,8197.013737573816,8498.6,603.172524852369,26.412479758088395,21.12610629449795,36.98522668526928,-73.30097087378641,-59.3799807605804,24.801401316872703,59342.3,-727253,90959.45,4751.0,4.062628266520729
2024-05-16,8342.8,8364.0,8484.1,8499.4,8438.365567485556,94.57142857142857,33.45195729537366,-60.38840466606234,-45.303915807859525,-15.084488858202818,8775.880667445123,8192.319332554878,8484.1,583.5613348902443,47.237949468355225,29.830054019117043,82.05374036683159,-59.183673469387756,-40.453972987246914,57.83705517041235,59937.45,-650180,93148.9,-753.0,-0.6187600147910755
2024-05-17,8359.6,8361.8,8467.6,8498.833333333334,8439.092656296456,92.85714285714286,39.2156862745098,-51.97763128604856,-46.63865890349733,-5.338972382551233,8725.198953904346,8210.001046095655,8467.6,515.1979078086915,62.7604028904079,40.806836976213994,106.66753471879572,-40.78212290502793,-14.651479014030803,100.0,57760.9,-583970,94817.55,-5097.0,-4.21441682790098
2024-05-20,8405.2,8379.8,8456.5,8498.666666666666,8448.702879506318,90.28571428571429,54.93421052631579,-37.29708084545746,-44.770343291889354,7.473262446431896,8677.170270813793,8235.829729186207,8456.5,441.3405416275855,73.71526859360526,51.77631418201108,117.59317741679362,-6.134969325153374,23.220127447864428,100.0,57988.3,-521757,96049.25,-9636.0,-8.318011135569082
2024-05-21,8445.2,8389.4,8450.8,8498.6,8453.778795743812,92.14285714285714,49.01960784313726,-28.401526160145295,-41.49657986554054,13.095053705395244,8659.6984643817,8241.901535618299,8450.8,417.7969287634005,74.66732191954637,59.40665009452284,105.18866556959343,-23.428571428571427,32.3499502120747,85.11070299753294,57147.8,-589940,97180.25,-9626.0,-9.063262058770915
2024-05-22,8475.6,8404.4,8444.5,8498.166666666666,8457.799862815831,90.57142857142857,51.0204081632653,-21.58704284646592,-37.51467246172562,15.927629615259697,8638.74509747923,8250.25490252077,8444.5,388.49019495846005,74.73059556541187,64.51463191815252,95.16252285993059,-25.142857142857142,28.42663387523658,90.14747584683076,54227.85,-628775,98421.95,-547.0,-0.5663522566083046
2024-05-23,8488.4,8415.6,8435.9,8495.933333333332,8457.818923500037,93.0,49.18032786885246,-19.033393038353097,-33.81841657705111,14.785023538698013,8609.721323868958,8262.078676131041,8435.9,347.6426477379173,69.94618320712993,66.32514901447831,77.18825159243318,-36.0,18.308567187965693,85.51529622641095,54287.75,-675662,99454.3,1582.0,1.647298929568075
2024-05-24,8504.0,8431.8,8433.1,8495.5,8464.1218831667,89.14285714285714,64.43661971830986,-11.550808225290893,-29.36489490669907,17.814086681408178,8598.760273800835,8267.439726199165,8433.1,331.3205476016701,73.67481396198599,68.7750373303142,83.47436722532956,-17.142857142857142,47.76701135779729,100.0,54738.95,-624986,100586.05,1065.0,1.0909873179126839
2024-05-27,8516.0,8460.6,8434.2,8497.366666666667,8477.062656198443,91.71428571428571,66.22073578595317,0.505926978392381,-23.39073052968078,23.89665750807316,8604.14810353374,8264.251896466261,8434.2,339.8962070674788,81.10887980607495,72.88631815556778,97.5540031070893,-3.6842105263157894,86.64404522856941,100.0,56579.45,-544640,101791.5,3319.0,3.363294589746957
2024-05-28,8525.6,8485.4,8437.7,8496.566666666668,8484.00906989383,93.14285714285714,67.34693877551021,5.957717500043145,-17.521040923736,23.478758423779144,8614.369897355371,8261.03010264463,8437.7,353.33979471074053,79.17546719581952,74.98270116898502,87.56099924948853,-20.2020202020202,77.15974588670325,100.0,55736.8,-599258,102336.35,-6574.0,-6.444971667222211
2024-05-29,8547.2,8511.4,8442.2,8496.7,8495.436777522988,92.57142857142857,70.09345794392524,14.468861441508125,-11.123060450687175,25.591921892195302,8631.206933874422,8253.19306612558,8442.2,378.01386774884304,82.53571091291549,77.50037108362851,92.60639057148947,-6.565656565656566,77.05484196953627,100.0,56014.35,-552734,102744.15,-3265.0,-3.4214276732196014
2024-05-30,8596.0,8542.2,8453.1,8498.3,8515.109465377942,93.85714285714286,73.48066298342542,28.7899131171107,-3.1404657371276006,31.9303788542383,8674.606706563507,8231.593293436494,8453.1,443.01341312701334,83.80227518417969,79.60100578381224,92.20481398491461,-9.166666666666666,105.90480602949407,100.0,60895.65,-411971,103214.05,1655.0,1.7957314757549137
2024-05-31,8618.8,8561.4,8461.6,8499.566666666668,8526.813325818137,94.14285714285714,72.08672086720867,34.576607015464106,4.402948813390742,30.173658202073362,8698.056650082846,8225.143349917154,8461.6,472.9133001656919,78.02139256585065,79.07446804449171,75.91524160856852,-22.5,82.63215838573137,97.40824396570812,63075.2,-489250,103701.9,-1045.0,-1.1138587477882655
2024-06-03,8603.6,8559.8,8469.8,8499.633333333333,8526.545390025933,100.71428571428571,63.18289786223278,29.622289049611936,9.44681686063498,20.175472188976954,8702.770384383897,8236.829615616101,8469.8,465.9407687677958,62.36622858427311,73.5050548910855,40.08857597064832,-46.25,42.526867887300654,78.95215271544049,64743.55,-561844,103440.65,-5393.0,-5.813113729210007
2024-06-04,8581.6,8553.6,8471.5,8500.966666666667,8518.302971928224,105.28571428571429,55.42986425339366,18.70227025528584,11.297907539565152,7.404362715720687,8703.001733538997,8239.998266461003,8471.5,463.00346707799326,45.933546328909344,64.31455203702679,9.171534912674446,-69.54545454545455,-4.730289741705066,54.905364988057116,66752.1,-638543,103170.9,3613.0,4.13481345845732
2024-06-05,8548.8,8548.0,8476.2,8501.366666666667,8510.845546030298,104.0,52.757793764988016,9.933568689872118,11.025039769626545,-1.0914710797544274,8700.684063436192,8251.715936563809,8476.2,448.96812687238344,34.978424825333505,54.53584296646236,-4.136411456924208,-85.47486033519553,-12.153905766618095,39.521718066583745,67735.25,-638543,102717.05,3738.0,4.108008308331401
2024-06-06,8496.4,8546.2,8480.9,8502.4,8504.098351170269,102.85714285714286,49.61636828644502,2.95030029884947,9.41009187547113,-6.45979157662166,8697.711244610273,8264.088755389726,8480.9,433.6224892205464,27.675010489616277,45.582232140847,-8.139432812845172,-86.93181818181819,-15.17867804413283,2.4396349212461983,67913.2,-638543,102273.1,1074.0,1.133736580422462
2024-06-07,8468.8,8543.8,8487.8,8505.166666666666,8503.708032011196,102.42857142857143,47.32620320855615,2.231781755470365,7.974429851470977,-5.742648096000612,8697.340449555646,8278.259550444352,8487.8,419.08089911129355,28.487885780956304,39.8841166875501,5.695423967768718,-69.88636363636364,-3.1437609507241207,0.0,66516.45,-579588,101407.25,1917.0,2.0009394081728527
2024-06-11,8480.0,8541.8,8501.2,8509.566666666668,8510.973933724415,100.71428571428571,54.936708860759495,8.025172848199873,7.984578450816757,0.04059439738311532,8697.246825770582,8305.15317422942,8501.2,392.0936515411631,36.605560217607234,38.791264530902474,32.234151591016754,-47.15909090909091,28.560711324466414,29.098309495637004,65157.7,-530327,100497.6,-1140.0,-1.1665745686744056
2024-06-12,8512.0,8546.8,8516.1,8514.2,8519.452606703042,100.0,56.46766169154229,14.068141107767588,9.201290982206924,4.8668501255606635,8692.737481866066,8339.462518133934,8516.1,353.27496373213216,43.91128256931391,40.49793721037295,50.737973287195814,-41.47727272727273,43.02534016795085,34.95181533732073,64628.55,-478089,99239.8,-4794.0,-4.963657824439338
2024-06-13,8536.0,8542.4,8526.9,8518.133333333333,8523.314263207514,99.42857142857143,56.327543424317625,15.45145651218445,10.45132408820243,5.00013242398202,8684.633819755696,8369.166180244303,8526.9,315.4676395113929,47.00923111458535,42.66836851177708,55.69095632020186,-52.84090909090909,34.51083058731339,34.41608159083633,64176.55,-530826,97544.1,-4007.0,-4.365494400139447
2024-06-14,8558.8,8527.6,8534.9,8519.733333333334,8526.236714330607,98.14285714285714,52.010723860589806,15.88053317932281,11.537165906426505,4.343367272896305,8679.97479014918,8389.82520985082,8534.9,290.14958029835907,50.25201696055099,45.19625132803505,60.363548225582875,-54.54545454545455,19.84727628775249,17.91098226595686,62454.95,-573467,95817.05,-1380.0,-1.5720941889474926
2024-06-17,8548.4,8508.6,8535.0,8518.533333333333,8518.785598680073,101.71428571428571,40.20618556701031,7.579889164355336,10.745710558012272,-3.1658213936569357,8679.819306651198,8390.180693348802,8535.0,289.63861330239524,40.878393820695194,43.756965492255105,35.12125047757537,-84.6590909090909,-38.965262816460594,0.0,62295.4,-636486,94491.95,2942.0,3.4050531822548358
2024-06-18,8524.8,8502.4,8531.1,8517.533333333333,8513.377446424829,102.28571428571429,44.05405405405405,2.106964204884207,9.017961287386658,-6.910997082502451,8679.508965539882,8382.691034460118,8531.1,296.8179310797641,34.395119689987276,40.6363502248325,21.91265862029684,-80.68181818181819,-38.51430334299899,11.564023797847817,61286.75,-594446,93476.15,-3450.0,-3.8615224471978737
2024-06-19,8516.0,8514.0,8533.8,8517.433333333332,8517.436737241513,105.85714285714286,46.92307692307692,5.293624544845443,8.273093938878416,-2.9794693940329733,8681.944452975313,8385.655547024686,8533.8,296.28890595062694,43.72518682696399,41.66596242554299,47.843635629806,-53.97727272727273,1.0190464427484394,20.18631659336896,60494.15,-542115,92911.75,-598.0,-0.6962150582701776
2024-06-20,8519.6,8527.8,8537.9,8519.366666666667,8523.204667028036,99.0,41.19318181818182,9.484955300713409,8.515466211245414,0.9694890894679951,8686.17840102494,8389.62159897506,8537.9,296.5568020498795,53.309145958037156,45.54702360304105,68.83339066802937,-41.02564102564103,21.9264931702279,3.095921200436589,60616.2,-500839,92388.2,270.0,0.3165484494987991
2024-06-21,8516.8,8537.8,8542.0,8522.866666666667,8524.804222549175,97.71428571428571,42.772861356932154,9.62933175843682,8.738239320683697,0.8910924377531231,8685.431626843365,8398.568373156635,8542.0,286.8632536867299,52.53943063869144,47.87782594825785,61.862640019558626,-48.226950354609926,15.185363489024684,11.170770460730939,60760.45,-550611,91779.55,-120.0,-0.14024425875065472
2024-06-24,8543.2,8545.8,8544.8,8526.8,8530.060963258778,91.28571428571429,54.63576158940398,12.823594433195467,9.55531034318605,3.2682840900094163,8688.936777146926,8400.663222853073,8544.8,288.2735542938535,58.69295375912763,51.48286855188111,73.11312417362066,-23.770491803278688,8.199134627597743,88.73472439949829,60756.55,-500013,90983.4,-2685.0,-3.1423722862660153
2024-06-25,8580.4,8552.6,8547.2,8531.633333333333,8541.293252472227,88.71428571428571,67.68707482993197,20.604585481130925,11.765165370775026,8.8394201103559,8696.705289468082,8397.69471053192,8547.2,299.01057893616235,70.94681765760023,57.97085158712082,96.89874979855907,-4.098360655737705,51.25948199163715,100.0,60271.1,-429376,90117.4,1922.0,2.3223779603673167
2024-06-26,8589.6,8552.8,8549.8,8535.433333333332,8547.074847474873,92.85714285714286,62.77602523659306,22.796477778163535,13.971427852252727,8.825049925910808,8701.305567033336,8398.294432966662,8549.8,303.01113406667355,71.92250306302478,62.6214020790888,90.52470503089673,-24.166666666666668,35.01568485575836,82.12921879509516,60888.95,-496351,89355.05,-4501.0,-5.315179140785531
2024-06-27,8592.8,8556.2,8549.3,8538.166666666666,8551.543909620123,92.42857142857143,61.993769470404985,23.615806754149162,15.900303632632017,7.715503121517145,8700.116863499334,8398.483136500665,8549.3,301.63372699866886,71.37175879877327,65.53818765231696,83.03890109168589,-27.5,26.347703749649853,79.28267420658534,60424.9,-533594,88749.2,-135.0,-0.168369064990459
2024-06-28,8615.6,8566.2,8546.9,8541.1,8561.301632513445,91.28571428571429,61.993769470404985,28.77492994896238,18.47522889589809,10.29970105306429,8688.746321585566,8405.053678414433,8546.9,283.69264317113266,76.78471235552436,69.28702922005276,91.78007862646757,-11.475409836065573,76.59767313407131,79.28267420658534,56382.65,-473676,88293.65,4661.0,5.822901831446914
2024-07-01,8628.8,8586.0,8547.3,8544.466666666667,8569.36814370264,90.42857142857143,55.78947368421053,31.850881968272006,21.150359510372876,10.70052245789913,8690.26867525878,8404.331324741219,8547.3,285.93735051756084,78.862764211859,72.47894088398817,91.63041086760066,-14.754098360655737,76.21986851567435,56.705909216066836,54289.6,-509094,87844.75,-912.0,-1.076652460835581
2024-07-02,8629.6,8605.0,8553.7,8546.533333333333,8577.237844302388,91.14285714285714,54.67625899280576,34.37647535128235,23.795582678554773,10.580892672727579,8703.570259680933,8403.829740319068,8553.7,299.74051936186515,80.22669129275448,75.06152435357694,90.55702517110956,-12.295081967213115,67.5600224614057,52.65504069884326,52821.45,-465863,87729.9,1288.0,1.5370845515842335
2024-07-03,8662.8,8626.2,8570.1,8548.833333333334,8595.405668654541,92.57142857142857,66.45569620253164,45.217023154482376,28.079870773740293,17.137152380742084,8738.252687506858,8401.947312493143,8570.1,336.3053750137151,86.5652689426444,78.8961058832661,101.903595061401,-0.6024096385542169,114.39999441214233,95.51914563018978,53657.4,-372445,87822.15,7755.0,9.114629244384886
2024-07-04,8676.4,8634.6,8581.2,8546.233333333334,8601.747985925538,96.71428571428571,57.37704918032787,44.73919567089797,31.411735753171833,13.327459917726138,8742.355825212713,8420.044174787288,8581.2,322.3116504254249,77.11316436972312,78.30179204541844,74.7359090183325,-33.333333333333336,82.50313686036368,62.48292567622691,54775.5,-456534,87372.7,-7096.0,-7.643421874663392
2024-07-05,8662.0,8638.8,8588.3,8543.666666666666,8599.867225361202,94.71428571428571,59.49008498583569,37.47321464334891,32.62403153120725,4.8491831121416595,8735.139117117275,8441.460882882724,8588.3,293.6782342345505,58.725849417213794,71.77647783601688,32.62459257960762,-60.37735849056604,23.76542997089941,69.0608328475514,55336.65,-517470,86546.95,-6452.0,-7.524900282242076
2024-07-08,8644.4,8636.6,8591.2,8541.733333333334,8595.879870564897,93.71428571428571,56.703910614525135,29.438919369422365,31.987009098850276,-2.548089729427911,8732.897379539683,8449.502620460318,8591.2,283.39475907936503,43.215606928549036,62.2561875335276,5.134445718591891,-71.05263157894737,-11.669169095995613,58.544543791522976,54699.85,-563689,85523.8,-2031.0,-2.5614831630722645
2024-07-09,8619.2,8624.4,8588.5,8539.2,8589.224644796812,88.71428571428571,47.706422018348626,20.25605077167893,29.64081743341601,-9.384766661737082,8733.123649518297,8443.876350481703,8588.5,289.2472990365932,31.526454001748746,52.01294302293465,-9.44652404062306,-91.85185185185185,-48.79427009064103,24.583930331711375,54105.35,-601060,84535.15,-450.0,-0.5824564128451004
2024-07-10,8562.0,8612.4,8582.6,8536.833333333334,8579.012773863782,89.28571428571429,42.89940828402367,9.320685907101506,25.57679112815311,-16.256105221051605,8734.683633501236,8430.516366498765,8582.6,304.1672670024709,22.54269046739677,42.18952550442202,-16.75097960665373,-95.42483660130719,-69.39641580796223,0.5079306526319195,53459.95,-640390,83650.0,-2724.0,-3.546459399289148
2024-07-11,8538.4,8607.4,8581.8,8535.766666666666,8575.678223971994,88.42857142857143,50.28571428571428,5.592742655286202,21.57998143357973,-15.987238778293527,8734.551053058618,8429.04894694138,8581.8,305.5021061172374,23.30732741399436,35.89545947427947,-1.8689367065758518,-75.16339869281046,-42.73358763634968,29.79831113998047,52409.95,-608653,82933.45,-635.0,-0.8571235742728001
2024-07-12,8524.4,8593.2,8579.7,8532.9,8569.613631212756,86.42857142857143,45.08670520231214,0.05554788357585494,17.275094723578956,-17.2195468400031,8735.190531104465,8424.209468895537,8579.7,310.98106220892805,20.33124659843633,30.707388515665087,-0.4210372360211849,-85.62091503267973,-50.6187922388954,8.824134027450537,51949.15,-642078,82399.9,2280.0,3.1041524846834534
2024-07-15,8497.2,8570.8,8578.4,8527.0,8555.555190144874,85.28571428571429,34.17366946778712,-11.462830332247904,11.527509712413584,-22.990340044661487,8738.881381113824,8417.918618886175,8578.4,320.96276222764936,14.474974712033061,25.296583914454413,-7.168243692809639,-97.23756906077348,-91.9587366758695,0.0,51361.4,-693342,81927.05,4156.0,5.487917602007131
2024-07-16,8470.0,8544.6,8574.8,8520.8,8539.788029178695,80.0,34.85714285714286,-22.909276736871107,4.640152422556645,-27.549429159427753,8748.92590725948,8400.674092740519,8574.8,348.2518145189606,10.660084151456386,20.41775066012174,-8.855248865874323,-96.96969696969697,-109.95628218159897,2.117194793783287,51512.25,-738399,81856.35,4593.0,5.749442956212603
2024-07-17,8452.4,8507.2,8566.7,8517.1,8525.9034549712,81.57142857142857,35.632183908045974,-31.29712760388975,-2.5473035827326336,-28.749824021157114,8758.666115431015,8374.733884568986,8566.7,383.9322308620285,10.876564037478861,17.23735511924078,-1.8450181260449767,-90.9090909090909,-98.67698546061918,4.518038635687894,50976.2,-696789,81748.6,-1339.0,-1.5850092922501502
2024-07-18,8430.0,8484.2,8559.4,8513.933333333332,8516.960268783467,79.42857142857143,33.53115727002967,-34.48080417943129,-8.934003702072365,-25.54680047735892,8760.44610625947,8358.35389374053,8559.4,402.09221251893905,16.564768181848653,17.013159473443405,15.66798559865915,-81.81818181818181,-74.35771409768887,0.0,51105.85,-652920,81755.8,2569.0,3.0899687274476895
2024-07-19,8408.4,8466.4,8552.6,8510.166666666666,8506.202147946946,77.28571428571429,32.564841498559076,-38.81581227503375,-14.910365416664643,-23.905446858369107,8765.272617196599,8339.927382803402,8552.6,425.34523439319673,18.735486480206795,17.58726847569787,21.031922489224648,-88.51674641148325,-71.16315984592089,0.0,50041.4,-681403,81684.2,-1696.0,-1.9787886919693354
2024-07-22,8400.0,8448.6,8542.6,8506.833333333334,8494.182895761522,77.85714285714286,30.898876404494374,-43.68437061460645,-20.665166456253004,-23.019204158353446,8768.259641239185,8316.940358760816,8542.6,451.31928247836913,17.20412903394258,17.459555328446104,16.693276444935528,-93.36492890995261,-73.10700652283734,0.0,49490.65,-720986,81672.7,-1483.0,-1.7652030042969558
2024-07-23,8392.4,8431.2,8527.8,8503.066666666668,8480.641667593758,72.85714285714286,16.666666666666657,-49.234558822367035,-26.37904492947581,-22.855513892891224,8762.979304495833,8292.620695504165,8527.8,470.358608991668,13.071983458525823,15.99703137180601,7.221887631965451,-97.68518518518519,-75.14426942298705,0.0,47700.85,-755827,81522.7,-848.0,-1.0275051496425491
2024-07-24,8379.2,8415.8,8514.1,8500.533333333333,8466.104365918161,69.42857142857143,19.18819188191881,-54.93644919799408,-32.090525783179466,-22.845923414814614,8762.623979569453,8265.576020430548,8514.1,497.04795913890484,14.916206026614114,15.636756256742046,13.475105566358252,-88.3495145631068,-81.65298803166498,5.888192288758613,46918.7,-807159,81633.35,712.0,0.8716730736269884
2024-07-25,8340.8,8385.4,8496.4,8495.966666666667,8444.5706167831,69.71428571428571,18.909090909090907,-65.79762884615593,-38.831946395774764,-26.965682450381166,8770.111642349897,8222.688357650102,8496.4,547.4232846997947,10.187446353509168,13.820319622331088,2.921699815865331,-99.48717948717949,-85.55180558444998,5.600845665961962,47022.9,-846486,81784.35,672.0,0.8155933684491634
2024-07-26,8323.2,8365.8,8479.5,8493.166666666666,8432.325796137091,74.0,29.900332225913616,-67.49459148963251,-44.564475414546315,-22.930116075086197,8753.977494044273,8205.022505955727,8479.5,548.9549880885461,23.45829756900611,17.03297893788943,36.308934831239476,-66.31016042780749,-75.48793161875561,39.363594439686416,46841.25,-790201,81546.6,-3114.0,-3.748826234560465
