date,value,change,增减
2025-05-06,3200,0.0,
2025-05-07,3200,0.0,
2025-05-08,3200,0.0,
2025-05-09,3200,0.0,
2025-05-12,3200,0.0,
2025-05-13,3200,0.0,
2025-05-14,2800,-400.0,
2025-05-15,2800,0.0,
2025-05-16,2000,-800.0,
2025-05-19,2300,300.0,
2025-05-20,2300,0.0,
2025-05-21,2300,0.0,
2025-05-22,2300,0.0,
2025-05-23,1900,-400.0,
2025-05-26,1900,0.0,
2025-05-27,1900,0.0,
2025-05-28,1900,0.0,
2025-05-29,1900,0.0,
2025-05-30,1900,0.0,
2025-06-03,2100,200.0,
2025-06-04,2100,0.0,
2025-06-05,1900,-200.0,
2025-06-06,1900,0.0,
2025-06-09,2600,700.0,
2025-06-10,2600,0.0,
2025-06-11,2600,0.0,
2025-06-12,2600,0.0,
2025-06-13,2700,100.0,
2025-06-16,2700,0.0,
2025-06-17,3100,400.0,
2025-06-18,3100,0.0,
2025-06-19,3100,0.0,
2025-06-20,3000,-100.0,
2025-06-23,3000,0.0,
2025-06-24,3000,0.0,
2025-06-25,3000,0.0,
2025-06-26,3000,0.0,
2025-06-27,3000,0.0,
2025-06-30,2800,-200.0,
2025-07-01,3300,500.0,
2025-07-02,3300,0.0,
2025-07-03,3300,0.0,
2025-07-04,3300,0.0,
2025-07-07,3200,-100.0,
2025-07-08,3100,-100.0,
2025-07-09,3100,0.0,
2025-07-10,3100,0.0,
2025-07-11,3100,0.0,
2025-07-14,3100,0.0,
2025-07-15,3100,0.0,
2025-07-16,3000,-100.0,
2025-07-17,3000,0.0,
2025-07-18,3000,0.0,
2025-07-21,3000,0.0,
2025-07-22,3300,300.0,
2025-07-23,3100,-200.0,
2025-07-24,3100,0.0,
2025-07-25,3400,300.0,
2025-07-28,3400,0.0,
2025-07-29,3400,0.0,
2025-07-30,3400,0.0,
2025-07-31,3600,200.0,
2025-08-01,3600,0.0,
2025-08-04,3600,0.0,
2025-08-05,3600,0.0,
2025-08-06,3900,300.0,
2025-08-07,3900,0.0,
2025-08-08,3900,0.0,
2025-08-11,3400,-500.0,
2025-08-12,3200,-200.0,
2025-08-13,3600,400.0,
2025-08-14,3400,-200.0,
2025-08-15,3100,-300.0,
2025-08-18,2600,-500.0,
2025-08-19,2500,-100.0,
2025-08-20,2000,-500.0,
2025-08-21,2000,0.0,
2025-08-22,2000,0.0,
2025-08-25,2000,0.0,
2025-08-26,2000,0.0,
2025-08-27,2000,0.0,
2025-08-28,1900,-100.0,
2025-08-29,1900,0.0,
2025-09-01,1900,0.0,
2025-09-02,1900,0.0,
2025-09-03,1900,0.0,
2025-09-04,1900,0.0,
2025-09-05,1900,0.0,
2025-09-08,1900,0.0,
2025-09-09,1900,0.0,
2025-09-10,2000,100.0,
2025-09-11,2000,0.0,
2025-09-12,1900,-100.0,
2025-09-15,1900,0.0,
2025-09-16,1900,0.0,
2025-09-17,1800,-100.0,
2025-09-18,1700,-100.0,
2025-09-19,1700,0.0,
2025-09-22,2000,300.0,
2025-09-23,2000,0.0,
2025-09-24,2000,0.0,
2025-09-25,2000,0.0,
2025-09-26,2000,0.0,
2025-09-29,700,-1300.0,
2025-09-30,0,-700.0,
2025-10-09,500,500.0,
2025-10-10,800,300.0,
2025-10-13,800,0.0,
2025-10-14,800,0.0,
2025-10-15,700,-100.0,
2025-10-16,700,0.0,
2025-10-17,1400,700.0,
2025-10-20,1200,-200.0,
2025-10-21,1000,-200.0,
2025-10-22,700,-300.0,
2025-10-23,700,0.0,
2025-10-24,700,0.0,
2025-10-27,700,0.0,
2025-10-28,700,0.0,
2025-10-29,600,-100.0,
2025-10-30,600,0.0,
2025-10-31,600,0.0,
2025-11-03,1000,400.0,
2025-11-04,1000,0.0,
2025-11-05,1000,0.0,
2025-11-06,1000,0.0,
2025-11-07,800,-200.0,-200.0
2025-11-10,800,0.0,0.0
2025-11-11,800,0.0,0.0
2025-11-12,800,0.0,0.0
2025-11-13,900,100.0,100.0
2025-11-14,900,0.0,0.0
2025-11-17,900,0.0,0.0
2025-11-18,800,-100.0,-100.0
2025-11-19,800,0.0,0.0
2025-11-20,800,0.0,0.0
2025-11-21,800,0.0,0.0
2025-11-24,800,0.0,0.0
2025-11-25,800,0.0,0.0
2025-11-26,800,0.0,0.0
2025-11-27,1300,500.0,500.0
2025-11-28,1300,0.0,0.0
2025-12-01,1300,0.0,0.0
2025-12-02,1300,0.0,0.0
2025-12-03,1300,0.0,0.0
2025-12-04,1300,0.0,0.0
2025-12-05,1300,0.0,0.0
2025-12-08,1800,500.0,500.0
2025-12-09,1800,0.0,0.0
2025-12-10,1800,0.0,0.0
2025-12-11,1800,0.0,0.0
2025-12-12,1500,-300.0,-300.0
2025-12-15,1400,-100.0,-100.0
2025-12-16,1400,0.0,0.0
2025-12-17,1400,0.0,0.0
2025-12-18,1300,-100.0,-100.0
2025-12-19,1300,0.0,0.0
2025-12-22,1300,0.0,0.0
2025-12-23,1300,0.0,0.0
2025-12-24,1300,0.0,0.0
2025-12-25,1300,0.0,0.0
2025-12-26,1300,0.0,0.0
2025-12-29,1300,0.0,0.0
2025-12-30,1300,0.0,0.0
2025-12-31,1300,0.0,0.0
